time_stamp,elapsed_time,,,,,
1618147319534,6176,,,,,
1618147331545,6176,,,,,
1618147335580,6176,,,,,
1618147342217,6176,,,,,
1618147353610,6176,,,,,
1618147353912,6176,,,,,
1618147361801,6176,,,,,
1618147364081,6176,,,,,
1618147386370,6176,,,,,
1618147392668,6176,,,,,
1618147415559,6176,,,,,
1618147423872,6176,,,,,
1618147431188,6176,,,,,
1618147436119,6176,,,,,
1618147452374,6176,,,,,
1618147486260,6176,,,,,
1618147498994,6176,,,,,
1618147521394,6176,,,,,
1618147527002,6176,,,,,
1618147528170,6176,,,,,
1618147533467,6176,,,,,
1618147558986,6176,,,,,
1618147559064,6176,,,,,
1618147577746,6176,,,,,
1618147577810,6176,,,,,
1618147592918,6176,,,,,
1618147594387,6176,,,,,
1618147606124,6176,,,,,
1618147612434,6176,,,,,
1618147657569,6176,,,,,
1618147672401,6176,,,,,
1618147099727,6177,,,,,
1618147140988,6177,,,,,
1618147143393,6177,,,,,
1618147145713,6177,,,,,
1618147164207,6177,,,,,
1618147170238,6177,,,,,
1618147234391,6177,,,,,
1618147234405,6177,,,,,
1618147234418,6177,,,,,
1618147257651,6177,,,,,
1618147261302,6177,,,,,
1618147292576,6177,,,,,
1618147294435,6177,,,,,
1618147310212,6177,,,,,
1618147349963,6177,,,,,
1618147370880,6177,,,,,
1618147371032,6177,,,,,
1618147386402,6177,,,,,
1618147386425,6177,,,,,
1618147390514,6177,,,,,
1618147442400,6177,,,,,
1618147450668,6177,,,,,
1618147461114,6177,,,,,
1618147463234,6177,,,,,
1618147495792,6177,,,,,
1618147498975,6177,,,,,
1618147502088,6177,,,,,
1618147526977,6177,,,,,
1618147528152,6177,,,,,
1618147533884,6177,,,,,
1618147534383,6177,,,,,
1618147536264,6177,,,,,
1618147543058,6177,,,,,
1618147548213,6177,,,,,
1618147554424,6177,,,,,
1618147563614,6177,,,,,
1618147584130,6177,,,,,
1618147600183,6177,,,,,
1618147606059,6177,,,,,
1618147634887,6177,,,,,
1618147635580,6177,,,,,
1618147655214,6177,,,,,
1618147660020,6177,,,,,
1618147683145,6177,,,,,
1618147683447,6177,,,,,
1618147683870,6177,,,,,
1618147688059,6177,,,,,
1618147100247,6178,,,,,
1618147103848,6178,,,,,
1618147105907,6178,,,,,
1618147107637,6178,,,,,
1618147108235,6178,,,,,
1618147111179,6178,,,,,
1618147111325,6178,,,,,
1618147141404,6178,,,,,
1618147174454,6178,,,,,
1618147182810,6178,,,,,
1618147197461,6178,,,,,
1618147199299,6178,,,,,
1618147207624,6178,,,,,
1618147209138,6178,,,,,
1618147223203,6178,,,,,
1618147231319,6178,,,,,
1618147240624,6178,,,,,
1618147246722,6178,,,,,
1618147246930,6178,,,,,
1618147249997,6178,,,,,
1618147267052,6178,,,,,
1618147267575,6178,,,,,
1618147270715,6178,,,,,
1618147289351,6178,,,,,
1618147305127,6178,,,,,
1618147318422,6178,,,,,
1618147318707,6178,,,,,
1618147326859,6178,,,,,
1618147329920,6178,,,,,
1618147359665,6178,,,,,
1618147364589,6178,,,,,
1618147370117,6178,,,,,
1618147370976,6178,,,,,
1618147376533,6178,,,,,
1618147397863,6178,,,,,
1618147410496,6178,,,,,
1618147438668,6178,,,,,
1618147457565,6178,,,,,
1618147459681,6178,,,,,
1618147485440,6178,,,,,
1618147500298,6178,,,,,
1618147505062,6178,,,,,
1618147523835,6178,,,,,
1618147534425,6178,,,,,
1618147560156,6178,,,,,
1618147571206,6178,,,,,
1618147574446,6178,,,,,
1618147575656,6178,,,,,
1618147582615,6178,,,,,
1618147598245,6178,,,,,
1618147612505,6178,,,,,
1618147631281,6178,,,,,
1618147631375,6178,,,,,
1618147634853,6178,,,,,
1618147669506,6178,,,,,
1618147671301,6178,,,,,
1618147685583,6178,,,,,
1618147696650,6178,,,,,
1618147697382,6178,,,,,
1618147101337,6179,,,,,
1618147122095,6179,,,,,
1618147143808,6179,,,,,
1618147155820,6179,,,,,
1618147170673,6179,,,,,
1618147207413,6179,,,,,
1618147222512,6179,,,,,
1618147231719,6179,,,,,
1618147240611,6179,,,,,
1618147249561,6179,,,,,
1618147253011,6179,,,,,
1618147256111,6179,,,,,
1618147261648,6179,,,,,
1618147268777,6179,,,,,
1618147295563,6179,,,,,
1618147295592,6179,,,,,
1618147319092,6179,,,,,
1618147332041,6179,,,,,
1618147332055,6179,,,,,
1618147341278,6179,,,,,
1618147359685,6179,,,,,
1618147360716,6179,,,,,
1618147385493,6179,,,,,
1618147386426,6179,,,,,
1618147386463,6179,,,,,
1618147390534,6179,,,,,
1618147393998,6179,,,,,
1618147410479,6179,,,,,
1618147435842,6179,,,,,
1618147485405,6179,,,,,
1618147500308,6179,,,,,
1618147502087,6179,,,,,
1618147532209,6179,,,,,
1618147569508,6179,,,,,
1618147577835,6179,,,,,
1618147582482,6179,,,,,
1618147605272,6179,,,,,
1618147606053,6179,,,,,
1618147631365,6179,,,,,
1618147659101,6179,,,,,
1618147695374,6179,,,,,
1618147089656,6180,,,,,
1618147092355,6180,,,,,
1618147177190,6180,,,,,
1618147207357,6180,,,,,
1618147219012,6180,,,,,
1618147240593,6180,,,,,
1618147256103,6180,,,,,
1618147261298,6180,,,,,
1618147262575,6180,,,,,
1618147270706,6180,,,,,
1618147271745,6180,,,,,
1618147293132,6180,,,,,
1618147312676,6180,,,,,
1618147317603,6180,,,,,
1618147319520,6180,,,,,
1618147332053,6180,,,,,
1618147334590,6180,,,,,
1618147335293,6180,,,,,
1618147352265,6180,,,,,
1618147357805,6180,,,,,
1618147359670,6180,,,,,
1618147384653,6180,,,,,
1618147386423,6180,,,,,
1618147418720,6180,,,,,
1618147445361,6180,,,,,
1618147479148,6180,,,,,
1618147493838,6180,,,,,
1618147495403,6180,,,,,
1618147498980,6180,,,,,
1618147502134,6180,,,,,
1618147514232,6180,,,,,
1618147518604,6180,,,,,
1618147532061,6180,,,,,
1618147536285,6180,,,,,
1618147548096,6180,,,,,
1618147561272,6180,,,,,
1618147565471,6180,,,,,
1618147577817,6180,,,,,
1618147586755,6180,,,,,
1618147603209,6180,,,,,
1618147612501,6180,,,,,
1618147615740,6180,,,,,
1618147617398,6180,,,,,
1618147618770,6180,,,,,
1618147640331,6180,,,,,
1618147655554,6180,,,,,
1618147673238,6180,,,,,
1618147674193,6180,,,,,
1618147678366,6180,,,,,
1618147686748,6180,,,,,
1618147083845,6181,,,,,
1618147099739,6181,,,,,
1618147110208,6181,,,,,
1618147111311,6181,,,,,
1618147145687,6181,,,,,
1618147145710,6181,,,,,
1618147176494,6181,,,,,
1618147197431,6181,,,,,
1618147198221,6181,,,,,
1618147228536,6181,,,,,
1618147237613,6181,,,,,
1618147240629,6181,,,,,
1618147268936,6181,,,,,
1618147289363,6181,,,,,
1618147292573,6181,,,,,
1618147311502,6181,,,,,
1618147312396,6181,,,,,
1618147320565,6181,,,,,
1618147329962,6181,,,,,
1618147332178,6181,,,,,
1618147386420,6181,,,,,
1618147390522,6181,,,,,
1618147393805,6181,,,,,
1618147395313,6181,,,,,
1618147399216,6181,,,,,
1618147424579,6181,,,,,
1618147438491,6181,,,,,
1618147453935,6181,,,,,
1618147476543,6181,,,,,
1618147485432,6181,,,,,
1618147487219,6181,,,,,
1618147488973,6181,,,,,
1618147506058,6181,,,,,
1618147514011,6181,,,,,
1618147527651,6181,,,,,
1618147539586,6181,,,,,
1618147582645,6181,,,,,
1618147604774,6181,,,,,
1618147609484,6181,,,,,
1618147669535,6181,,,,,
1618147686182,6181,,,,,
1618147688061,6181,,,,,
1618147701554,6181,,,,,
1618147091827,6182,,,,,
1618147099721,6182,,,,,
1618147112452,6182,,,,,
1618147114242,6182,,,,,
1618147119675,6182,,,,,
1618147145688,6182,,,,,
1618147160424,6182,,,,,
1618147170823,6182,,,,,
1618147171222,6182,,,,,
1618147206662,6182,,,,,
1618147216885,6182,,,,,
1618147234382,6182,,,,,
1618147240631,6182,,,,,
1618147240637,6182,,,,,
1618147256117,6182,,,,,
1618147265654,6182,,,,,
1618147349914,6182,,,,,
1618147434024,6182,,,,,
1618147445399,6182,,,,,
1618147498979,6182,,,,,
1618147508313,6182,,,,,
1618147528148,6182,,,,,
1618147549471,6182,,,,,
1618147565894,6182,,,,,
1618147574307,6182,,,,,
1618147592281,6182,,,,,
1618147593008,6182,,,,,
1618147601438,6182,,,,,
1618147601448,6182,,,,,
1618147621116,6182,,,,,
1618147655157,6182,,,,,
1618147661262,6182,,,,,
1618147663190,6182,,,,,
1618147688055,6182,,,,,
1618147695219,6182,,,,,
1618147091182,6183,,,,,
1618147091827,6183,,,,,
1618147097173,6183,,,,,
1618147116626,6183,,,,,
1618147117493,6183,,,,,
1618147159470,6183,,,,,
1618147167063,6183,,,,,
1618147173295,6183,,,,,
1618147194937,6183,,,,,
1618147205488,6183,,,,,
1618147234380,6183,,,,,
1618147240635,6183,,,,,
1618147246839,6183,,,,,
1618147249519,6183,,,,,
1618147249601,6183,,,,,
1618147256112,6183,,,,,
1618147256117,6183,,,,,
1618147319540,6183,,,,,
1618147325893,6183,,,,,
1618147331218,6183,,,,,
1618147350387,6183,,,,,
1618147353615,6183,,,,,
1618147373446,6183,,,,,
1618147381758,6183,,,,,
1618147384961,6183,,,,,
1618147385779,6183,,,,,
1618147386422,6183,,,,,
1618147415566,6183,,,,,
1618147423111,6183,,,,,
1618147424563,6183,,,,,
1618147445409,6183,,,,,
1618147456070,6183,,,,,
1618147461119,6183,,,,,
1618147478697,6183,,,,,
1618147479110,6183,,,,,
1618147487511,6183,,,,,
1618147489557,6183,,,,,
1618147490694,6183,,,,,
1618147514218,6183,,,,,
1618147527642,6183,,,,,
1618147528149,6183,,,,,
1618147539254,6183,,,,,
1618147556300,6183,,,,,
1618147578877,6183,,,,,
1618147586810,6183,,,,,
1618147609438,6183,,,,,
1618147609444,6183,,,,,
1618147618780,6183,,,,,
1618147625055,6183,,,,,
1618147625120,6183,,,,,
1618147708253,6183,,,,,
1618147093936,6184,,,,,
1618147100282,6184,,,,,
1618147108198,6184,,,,,
1618147145720,6184,,,,,
1618147177175,6184,,,,,
1618147178610,6184,,,,,
1618147194939,6184,,,,,
1618147211587,6184,,,,,
1618147218949,6184,,,,,
1618147222075,6184,,,,,
1618147229665,6184,,,,,
1618147265973,6184,,,,,
1618147268917,6184,,,,,
1618147268959,6184,,,,,
1618147275931,6184,,,,,
1618147276391,6184,,,,,
1618147284747,6184,,,,,
1618147290345,6184,,,,,
1618147300542,6184,,,,,
1618147303103,6184,,,,,
1618147309686,6184,,,,,
1618147309934,6184,,,,,
1618147315415,6184,,,,,
1618147381725,6184,,,,,
1618147386383,6184,,,,,
1618147393026,6184,,,,,
1618147422371,6184,,,,,
1618147438422,6184,,,,,
1618147479095,6184,,,,,
1618147485426,6184,,,,,
1618147515245,6184,,,,,
1618147521342,6184,,,,,
1618147537247,6184,,,,,
1618147538729,6184,,,,,
1618147539297,6184,,,,,
1618147548139,6184,,,,,
1618147551361,6184,,,,,
1618147553685,6184,,,,,
1618147568868,6184,,,,,
1618147578896,6184,,,,,
1618147581401,6184,,,,,
1618147637918,6184,,,,,
1618147640317,6184,,,,,
1618147646070,6184,,,,,
1618147647180,6184,,,,,
1618147654823,6184,,,,,
1618147660584,6184,,,,,
1618147662312,6184,,,,,
1618147691610,6184,,,,,
1618147701576,6184,,,,,
1618147109562,6185,,,,,
1618147111324,6185,,,,,
1618147145686,6185,,,,,
1618147160560,6185,,,,,
1618147178623,6185,,,,,
1618147186918,6185,,,,,
1618147204025,6185,,,,,
1618147206636,6185,,,,,
1618147219059,6185,,,,,
1618147256099,6185,,,,,
1618147256197,6185,,,,,
1618147262575,6185,,,,,
1618147268931,6185,,,,,
1618147306301,6185,,,,,
1618147311165,6185,,,,,
1618147319462,6185,,,,,
1618147320503,6185,,,,,
1618147320545,6185,,,,,
1618147329902,6185,,,,,
1618147385454,6185,,,,,
1618147395824,6185,,,,,
1618147396832,6185,,,,,
1618147438897,6185,,,,,
1618147458734,6185,,,,,
1618147477940,6185,,,,,
1618147500368,6185,,,,,
1618147514337,6185,,,,,
1618147535397,6185,,,,,
1618147541993,6185,,,,,
1618147563418,6185,,,,,
1618147585765,6185,,,,,
1618147605097,6185,,,,,
1618147611465,6185,,,,,
1618147618781,6185,,,,,
1618147631280,6185,,,,,
1618147634857,6185,,,,,
1618147640304,6185,,,,,
1618147658742,6185,,,,,
1618147672397,6185,,,,,
1618147676361,6185,,,,,
1618147686753,6185,,,,,
1618147091823,6186,,,,,
1618147117366,6186,,,,,
1618147154929,6186,,,,,
1618147171486,6186,,,,,
1618147177182,6186,,,,,
1618147184709,6186,,,,,
1618147234379,6186,,,,,
1618147276400,6186,,,,,
1618147281725,6186,,,,,
1618147319492,6186,,,,,
1618147359657,6186,,,,,
1618147377125,6186,,,,,
1618147381731,6186,,,,,
1618147386362,6186,,,,,
1618147386470,6186,,,,,
1618147393682,6186,,,,,
1618147436108,6186,,,,,
1618147438422,6186,,,,,
1618147445356,6186,,,,,
1618147455066,6186,,,,,
1618147458444,6186,,,,,
1618147485420,6186,,,,,
1618147485431,6186,,,,,
1618147487517,6186,,,,,
1618147490000,6186,,,,,
1618147501645,6186,,,,,
1618147556318,6186,,,,,
1618147573555,6186,,,,,
1618147577767,6186,,,,,
1618147601449,6186,,,,,
1618147617919,6186,,,,,
1618147634900,6186,,,,,
1618147649804,6186,,,,,
1618147686763,6186,,,,,
1618147686809,6186,,,,,
1618147688054,6186,,,,,
1618147690909,6186,,,,,
1618147701867,6186,,,,,
1618147111154,6187,,,,,
1618147114337,6187,,,,,
1618147117352,6187,,,,,
1618147160626,6187,,,,,
1618147163879,6187,,,,,
1618147182833,6187,,,,,
1618147187214,6187,,,,,
1618147205073,6187,,,,,
1618147216192,6187,,,,,
1618147233399,6187,,,,,
1618147240656,6187,,,,,
1618147245816,6187,,,,,
1618147249896,6187,,,,,
1618147309869,6187,,,,,
1618147320593,6187,,,,,
1618147334969,6187,,,,,
1618147368458,6187,,,,,
1618147381749,6187,,,,,
1618147386381,6187,,,,,
1618147393258,6187,,,,,
1618147407017,6187,,,,,
1618147411118,6187,,,,,
1618147415560,6187,,,,,
1618147487510,6187,,,,,
1618147490665,6187,,,,,
1618147511101,6187,,,,,
1618147520676,6187,,,,,
1618147541971,6187,,,,,
1618147564527,6187,,,,,
1618147577825,6187,,,,,
1618147584165,6187,,,,,
1618147609438,6187,,,,,
1618147646085,6187,,,,,
1618147658877,6187,,,,,
1618147659071,6187,,,,,
1618147659082,6187,,,,,
1618147661007,6187,,,,,
1618147663850,6187,,,,,
1618147689520,6187,,,,,
1618147087313,6188,,,,,
1618147099651,6188,,,,,
1618147107956,6188,,,,,
1618147111322,6188,,,,,
1618147112636,6188,,,,,
1618147145716,6188,,,,,
1618147173268,6188,,,,,
1618147191116,6188,,,,,
1618147191199,6188,,,,,
1618147206848,6188,,,,,
1618147249475,6188,,,,,
1618147290326,6188,,,,,
1618147305152,6188,,,,,
1618147320532,6188,,,,,
1618147320557,6188,,,,,
1618147369980,6188,,,,,
1618147386378,6188,,,,,
1618147392689,6188,,,,,
1618147393793,6188,,,,,
1618147438459,6188,,,,,
1618147440600,6188,,,,,
1618147446312,6188,,,,,
1618147459838,6188,,,,,
1618147487491,6188,,,,,
1618147487492,6188,,,,,
1618147495740,6188,,,,,
1618147499014,6188,,,,,
1618147502458,6188,,,,,
1618147514193,6188,,,,,
1618147514448,6188,,,,,
1618147521323,6188,,,,,
1618147521360,6188,,,,,
1618147528149,6188,,,,,
1618147533244,6188,,,,,
1618147541975,6188,,,,,
1618147562975,6188,,,,,
1618147575648,6188,,,,,
1618147592850,6188,,,,,
1618147611473,6188,,,,,
1618147618765,6188,,,,,
1618147662297,6188,,,,,
1618147673785,6188,,,,,
1618147676390,6188,,,,,
1618147697406,6188,,,,,
1618147091145,6189,,,,,
1618147097445,6189,,,,,
1618147114253,6189,,,,,
1618147145681,6189,,,,,
1618147163722,6189,,,,,
1618147182518,6189,,,,,
1618147199292,6189,,,,,
1618147208002,6189,,,,,
1618147210550,6189,,,,,
1618147211571,6189,,,,,
1618147219035,6189,,,,,
1618147255674,6189,,,,,
1618147271517,6189,,,,,
1618147273415,6189,,,,,
1618147281700,6189,,,,,
1618147297865,6189,,,,,
1618147307687,6189,,,,,
1618147318940,6189,,,,,
1618147320527,6189,,,,,
1618147320566,6189,,,,,
1618147334957,6189,,,,,
1618147341260,6189,,,,,
1618147352662,6189,,,,,
1618147379344,6189,,,,,
1618147390534,6189,,,,,
1618147392699,6189,,,,,
1618147431207,6189,,,,,
1618147452456,6189,,,,,
1618147457249,6189,,,,,
1618147477901,6189,,,,,
1618147521407,6189,,,,,
1618147528148,6189,,,,,
1618147529958,6189,,,,,
1618147533465,6189,,,,,
1618147534715,6189,,,,,
1618147568337,6189,,,,,
1618147585798,6189,,,,,
1618147608969,6189,,,,,
1618147612433,6189,,,,,
1618147618797,6189,,,,,
1618147655223,6189,,,,,
1618147678320,6189,,,,,
1618147682963,6189,,,,,
1618147695191,6189,,,,,
1618147099716,6190,,,,,
1618147117352,6190,,,,,
1618147135375,6190,,,,,
1618147145709,6190,,,,,
1618147153177,6190,,,,,
1618147175736,6190,,,,,
1618147182606,6190,,,,,
1618147182612,6190,,,,,
1618147195006,6190,,,,,
1618147256101,6190,,,,,
1618147256108,6190,,,,,
1618147281216,6190,,,,,
1618147300354,6190,,,,,
1618147304024,6190,,,,,
1618147320592,6190,,,,,
1618147338561,6190,,,,,
1618147352264,6190,,,,,
1618147379148,6190,,,,,
1618147383658,6190,,,,,
1618147402548,6190,,,,,
1618147415560,6190,,,,,
1618147418666,6190,,,,,
1618147429633,6190,,,,,
1618147436101,6190,,,,,
1618147485400,6190,,,,,
1618147490688,6190,,,,,
1618147500338,6190,,,,,
1618147501473,6190,,,,,
1618147528892,6190,,,,,
1618147560078,6190,,,,,
1618147596329,6190,,,,,
1618147612387,6190,,,,,
1618147617993,6190,,,,,
1618147646078,6190,,,,,
1618147658951,6190,,,,,
1618147663253,6190,,,,,
1618147671205,6190,,,,,
1618147671435,6190,,,,,
1618147672151,6190,,,,,
1618147695205,6190,,,,,
1618147091819,6191,,,,,
1618147093491,6191,,,,,
1618147097482,6191,,,,,
1618147117328,6191,,,,,
1618147136730,6191,,,,,
1618147143386,6191,,,,,
1618147160605,6191,,,,,
1618147167073,6191,,,,,
1618147170664,6191,,,,,
1618147174148,6191,,,,,
1618147178142,6191,,,,,
1618147180396,6191,,,,,
1618147187674,6191,,,,,
1618147207564,6191,,,,,
1618147211573,6191,,,,,
1618147249353,6191,,,,,
1618147255659,6191,,,,,
1618147297772,6191,,,,,
1618147300864,6191,,,,,
1618147309668,6191,,,,,
1618147309906,6191,,,,,
1618147315433,6191,,,,,
1618147348651,6191,,,,,
1618147353618,6191,,,,,
1618147356632,6191,,,,,
1618147358658,6191,,,,,
1618147364719,6191,,,,,
1618147381340,6191,,,,,
1618147386469,6191,,,,,
1618147390199,6191,,,,,
1618147402057,6191,,,,,
1618147404724,6191,,,,,
1618147407062,6191,,,,,
1618147411329,6191,,,,,
1618147417702,6191,,,,,
1618147436092,6191,,,,,
1618147481195,6191,,,,,
1618147485400,6191,,,,,
1618147502069,6191,,,,,
1618147563428,6191,,,,,
1618147577802,6191,,,,,
1618147594287,6191,,,,,
1618147596317,6191,,,,,
1618147598247,6191,,,,,
1618147606423,6191,,,,,
1618147637556,6191,,,,,
1618147637978,6191,,,,,
1618147657501,6191,,,,,
1618147657531,6191,,,,,
1618147667908,6191,,,,,
1618147679580,6191,,,,,
1618147683388,6191,,,,,
1618147692393,6191,,,,,
1618147692605,6191,,,,,
1618147697443,6191,,,,,
1618147097421,6192,,,,,
1618147099719,6192,,,,,
1618147100350,6192,,,,,
1618147116595,6192,,,,,
1618147117364,6192,,,,,
1618147118417,6192,,,,,
1618147132241,6192,,,,,
1618147156313,6192,,,,,
1618147176858,6192,,,,,
1618147216853,6192,,,,,
1618147218930,6192,,,,,
1618147222552,6192,,,,,
1618147225391,6192,,,,,
1618147229467,6192,,,,,
1618147237605,6192,,,,,
1618147275931,6192,,,,,
1618147303914,6192,,,,,
1618147305019,6192,,,,,
1618147309567,6192,,,,,
1618147309582,6192,,,,,
1618147315473,6192,,,,,
1618147320520,6192,,,,,
1618147320527,6192,,,,,
1618147348543,6192,,,,,
1618147386442,6192,,,,,
1618147386455,6192,,,,,
1618147394081,6192,,,,,
1618147401555,6192,,,,,
1618147402030,6192,,,,,
1618147408716,6192,,,,,
1618147417496,6192,,,,,
1618147490661,6192,,,,,
1618147535131,6192,,,,,
1618147544948,6192,,,,,
1618147585747,6192,,,,,
1618147589019,6192,,,,,
1618147603165,6192,,,,,
1618147609432,6192,,,,,
1618147612403,6192,,,,,
1618147616913,6192,,,,,
1618147657517,6192,,,,,
1618147672778,6192,,,,,
1618147681329,6192,,,,,
1618147095116,6193,,,,,
1618147117348,6193,,,,,
1618147122040,6193,,,,,
1618147137776,6193,,,,,
1618147144161,6193,,,,,
1618147156536,6193,,,,,
1618147168763,6193,,,,,
1618147177183,6193,,,,,
1618147218995,6193,,,,,
1618147223544,6193,,,,,
1618147228535,6193,,,,,
1618147228746,6193,,,,,
1618147240627,6193,,,,,
1618147267058,6193,,,,,
1618147295540,6193,,,,,
1618147295546,6193,,,,,
1618147300280,6193,,,,,
1618147303181,6193,,,,,
1618147310241,6193,,,,,
1618147320525,6193,,,,,
1618147332297,6193,,,,,
1618147384565,6193,,,,,
1618147386417,6193,,,,,
1618147396116,6193,,,,,
1618147404579,6193,,,,,
1618147423856,6193,,,,,
1618147485412,6193,,,,,
1618147485417,6193,,,,,
1618147498973,6193,,,,,
1618147518581,6193,,,,,
1618147548199,6193,,,,,
1618147548465,6193,,,,,
1618147549360,6193,,,,,
1618147567659,6193,,,,,
1618147574653,6193,,,,,
1618147585883,6193,,,,,
1618147596976,6193,,,,,
1618147614676,6193,,,,,
1618147659140,6193,,,,,
1618147660005,6193,,,,,
1618147670286,6193,,,,,
1618147683470,6193,,,,,
1618147688031,6193,,,,,
1618147691378,6193,,,,,
1618147694620,6193,,,,,
1618147701575,6193,,,,,
1618147093718,6194,,,,,
1618147099704,6194,,,,,
1618147111275,6194,,,,,
1618147124901,6194,,,,,
1618147134492,6194,,,,,
1618147156385,6194,,,,,
1618147158352,6194,,,,,
1618147177152,6194,,,,,
1618147191883,6194,,,,,
1618147199366,6194,,,,,
1618147211644,6194,,,,,
1618147232313,6194,,,,,
1618147267736,6194,,,,,
1618147268783,6194,,,,,
1618147320535,6194,,,,,
1618147334914,6194,,,,,
1618147358042,6194,,,,,
1618147358655,6194,,,,,
1618147421474,6194,,,,,
1618147421672,6194,,,,,
1618147447837,6194,,,,,
1618147499341,6194,,,,,
1618147505041,6194,,,,,
1618147517031,6194,,,,,
1618147518327,6194,,,,,
1618147520300,6194,,,,,
1618147561281,6194,,,,,
1618147566680,6194,,,,,
1618147573530,6194,,,,,
1618147577747,6194,,,,,
1618147577758,6194,,,,,
1618147612469,6194,,,,,
1618147660891,6194,,,,,
1618147687079,6194,,,,,
1618147688053,6194,,,,,
1618147693137,6194,,,,,
1618147695282,6194,,,,,
1618147087303,6195,,,,,
1618147099711,6195,,,,,
1618147107622,6195,,,,,
1618147161113,6195,,,,,
1618147198207,6195,,,,,
1618147244064,6195,,,,,
1618147246767,6195,,,,,
1618147256097,6195,,,,,
1618147256106,6195,,,,,
1618147256110,6195,,,,,
1618147311399,6195,,,,,
1618147320488,6195,,,,,
1618147320534,6195,,,,,
1618147331537,6195,,,,,
1618147341230,6195,,,,,
1618147359560,6195,,,,,
1618147359667,6195,,,,,
1618147361237,6195,,,,,
1618147368820,6195,,,,,
1618147378117,6195,,,,,
1618147390519,6195,,,,,
1618147409666,6195,,,,,
1618147414361,6195,,,,,
1618147417545,6195,,,,,
1618147431191,6195,,,,,
1618147445334,6195,,,,,
1618147476322,6195,,,,,
1618147485398,6195,,,,,
1618147499009,6195,,,,,
1618147512138,6195,,,,,
1618147527656,6195,,,,,
1618147531984,6195,,,,,
1618147574116,6195,,,,,
1618147577744,6195,,,,,
1618147598084,6195,,,,,
1618147607106,6195,,,,,
1618147640770,6195,,,,,
1618147667711,6195,,,,,
1618147669510,6195,,,,,
1618147672434,6195,,,,,
1618147686186,6195,,,,,
1618147701566,6195,,,,,
1618147701658,6195,,,,,
1618147112129,6196,,,,,
1618147145691,6196,,,,,
1618147145692,6196,,,,,
1618147175755,6196,,,,,
1618147182071,6196,,,,,
1618147200353,6196,,,,,
1618147206838,6196,,,,,
1618147216714,6196,,,,,
1618147219861,6196,,,,,
1618147232319,6196,,,,,
1618147249836,6196,,,,,
1618147256196,6196,,,,,
1618147265174,6196,,,,,
1618147265643,6196,,,,,
1618147265650,6196,,,,,
1618147272699,6196,,,,,
1618147312320,6196,,,,,
1618147320562,6196,,,,,
1618147320587,6196,,,,,
1618147347363,6196,,,,,
1618147356732,6196,,,,,
1618147414284,6196,,,,,
1618147423179,6196,,,,,
1618147436114,6196,,,,,
1618147498975,6196,,,,,
1618147519598,6196,,,,,
1618147527631,6196,,,,,
1618147528147,6196,,,,,
1618147539944,6196,,,,,
1618147548341,6196,,,,,
1618147553982,6196,,,,,
1618147563397,6196,,,,,
1618147563425,6196,,,,,
1618147595466,6196,,,,,
1618147601195,6196,,,,,
1618147621208,6196,,,,,
1618147646073,6196,,,,,
1618147657523,6196,,,,,
1618147660013,6196,,,,,
1618147674147,6196,,,,,
1618147677725,6196,,,,,
1618147686775,6196,,,,,
1618147687306,6196,,,,,
1618147690128,6196,,,,,
1618147691120,6196,,,,,
1618147692586,6196,,,,,
1618147097214,6197,,,,,
1618147111315,6197,,,,,
1618147113801,6197,,,,,
1618147120683,6197,,,,,
1618147163867,6197,,,,,
1618147175771,6197,,,,,
1618147186828,6197,,,,,
1618147205579,6197,,,,,
1618147222504,6197,,,,,
1618147256185,6197,,,,,
1618147256194,6197,,,,,
1618147263688,6197,,,,,
1618147274391,6197,,,,,
1618147281155,6197,,,,,
1618147309620,6197,,,,,
1618147320551,6197,,,,,
1618147325940,6197,,,,,
1618147332911,6197,,,,,
1618147359964,6197,,,,,
1618147371033,6197,,,,,
1618147374042,6197,,,,,
1618147386396,6197,,,,,
1618147394660,6197,,,,,
1618147423831,6197,,,,,
1618147427756,6197,,,,,
1618147452824,6197,,,,,
1618147480914,6197,,,,,
1618147487505,6197,,,,,
1618147489553,6197,,,,,
1618147498973,6197,,,,,
1618147499000,6197,,,,,
1618147508310,6197,,,,,
1618147512277,6197,,,,,
1618147520742,6197,,,,,
1618147528137,6197,,,,,
1618147532040,6197,,,,,
1618147546916,6197,,,,,
1618147560027,6197,,,,,
1618147578865,6197,,,,,
1618147586652,6197,,,,,
1618147601259,6197,,,,,
1618147609443,6197,,,,,
1618147612315,6197,,,,,
1618147626919,6197,,,,,
1618147642252,6197,,,,,
1618147649043,6197,,,,,
1618147658921,6197,,,,,
1618147663848,6197,,,,,
1618147688049,6197,,,,,
1618147701604,6197,,,,,
1618147095718,6198,,,,,
1618147112128,6198,,,,,
1618147143803,6198,,,,,
1618147144813,6198,,,,,
1618147152358,6198,,,,,
1618147198217,6198,,,,,
1618147217865,6198,,,,,
1618147219005,6198,,,,,
1618147225461,6198,,,,,
1618147237606,6198,,,,,
1618147249507,6198,,,,,
1618147256109,6198,,,,,
1618147267743,6198,,,,,
1618147275942,6198,,,,,
1618147278559,6198,,,,,
1618147280647,6198,,,,,
1618147284791,6198,,,,,
1618147297173,6198,,,,,
1618147297733,6198,,,,,
1618147309564,6198,,,,,
1618147318889,6198,,,,,
1618147321685,6198,,,,,
1618147321779,6198,,,,,
1618147324539,6198,,,,,
1618147332039,6198,,,,,
